isWon;countHitChances;countTokenInHome;countTokenInStart;countComingOut;turnCount
0;98;0;1;29;1712
1;59;4;0;22;1412
0;70;0;2;30;1422
1;28;4;0;7;614
0;54;0;2;19;1063
1;45;4;0;18;957
0;112;0;1;37;1929
1;51;4;0;12;739
0;61;0;3;21;1134
0;77;2;1;21;1461
0;66;2;0;24;1364
1;29;4;0;9;529
0;57;0;2;19;770
0;66;3;0;19;1295
1;40;4;0;9;712
0;56;0;0;15;939
0;65;3;0;19;1299
1;37;4;0;8;644
0;47;0;2;16;788
0;45;2;0;17;794
1;38;4;0;11;686
0;90;0;3;31;1708
1;29;4;0;10;699
0;136;0;1;55;2372
1;83;4;0;31;2306
0;49;0;1;19;787
1;64;4;0;21;1197
0;81;0;1;29;1212
1;27;4;0;6;413
0;133;0;2;43;2142
0;57;3;0;18;1320
1;48;4;0;16;1100
0;71;0;2;26;1185
1;58;4;0;16;1045
0;80;0;2;32;1491
1;35;4;0;9;610
0;76;0;3;28;1490
1;57;4;0;15;1162
0;91;0;2;27;1619
0;67;3;0;20;1417
1;51;4;0;16;1183
0;87;0;2;27;1213
1;49;4;0;15;942
0;70;0;2;25;1323
1;27;4;0;10;414
0;63;0;1;20;972
0;58;3;0;30;1268
1;54;4;0;19;1004
0;77;0;3;26;1399
1;62;4;0;21;1344
0;111;0;2;49;2321
1;33;4;0;10;646
0;75;0;0;24;1298
0;43;3;0;14;898
0;52;2;1;18;1024
0;49;3;0;15;1246
1;54;4;0;14;901
0;87;0;2;26;1644
1;42;4;0;11;910
0;61;0;2;21;969
0;60;3;0;20;989
1;44;4;0;14;829
0;77;0;1;23;1255
1;48;4;0;15;901
0;32;0;1;17;731
1;49;4;0;16;933
0;90;0;3;30;1644
1;91;4;0;26;1740
0;25;0;1;12;520
0;55;3;0;17;1114
0;60;2;0;17;825
1;69;4;0;19;1033
0;64;0;2;19;1145
1;63;4;0;21;1095
0;110;0;3;40;2148
0;57;3;0;17;1039
1;62;4;0;22;1470
0;90;0;1;35;1753
1;50;4;0;14;891
0;87;0;0;30;1470
1;36;4;0;9;741
0;124;0;2;43;2441
1;52;4;0;17;1071
0;28;0;3;9;658
1;40;4;0;13;695
0;38;0;1;18;835
1;51;4;0;15;1071
0;93;0;1;38;1794
1;104;4;0;36;983
0;63;0;1;25;1213
1;55;4;0;13;800
0;80;0;1;27;1429
1;48;4;0;17;947
0;40;0;2;12;821
0;53;2;0;14;827
0;96;3;0;31;2218
1;80;4;0;26;1694
0;99;0;3;37;1744
1;34;4;0;9;725
0;101;0;3;45;1876
1;35;4;0;12;895
0;106;0;3;42;1936
0;62;3;0;21;1282
1;60;4;0;19;1270
0;117;0;1;44;2201
0;40;2;1;13;777
1;59;4;0;17;1200
0;89;0;3;33;1759
0;61;2;0;25;1387
1;46;4;0;15;670
0;60;0;1;25;1123
0;33;1;2;12;605
1;61;4;0;23;1095
0;98;0;3;33;1870
0;50;3;0;19;1040
1;31;4;0;7;525
0;40;0;3;15;659
0;79;1;1;32;1506
1;107;4;0;35;2233
0;86;0;1;31;1471
1;50;4;0;15;750
0;132;0;2;38;2001
0;43;1;1;15;879
1;69;4;0;14;1282
0;54;0;3;19;985
0;47;3;0;19;938
1;87;4;0;31;1935
0;57;0;2;20;1055
1;63;4;0;18;956
0;36;0;3;12;672
1;70;4;0;18;1770
0;100;0;1;34;2061
1;88;4;0;36;2553
0;69;0;1;27;1260
1;57;4;0;13;802
0;136;0;1;53;2577
1;82;4;0;26;1392
0;95;0;3;34;1707
1;38;4;0;10;629
0;72;0;0;22;1310
0;85;3;0;24;1499
0;67;3;0;23;1350
1;84;4;0;28;1471
0;66;0;1;22;1095
0;52;1;2;19;920
1;58;4;0;16;1593
0;50;0;2;19;1004
1;54;4;0;15;1028
0;49;0;3;21;1257
0;54;2;1;19;1230
1;47;4;0;18;799
0;62;0;2;21;984
1;56;4;0;17;955
0;45;0;3;19;861
0;57;2;0;19;1002
0;53;2;0;14;965
1;56;4;0;18;997
0;52;0;3;21;1108
1;46;4;0;11;1088
0;86;0;2;32;1462
0;37;3;0;11;824
1;53;4;0;16;1041
0;52;0;3;17;750
1;33;4;0;8;610
0;122;0;2;45;2272
1;51;4;0;15;1138
0;107;0;2;40;2281
0;51;3;0;17;894
0;88;3;0;28;2044
1;54;4;0;19;1060
0;151;0;1;62;2786
1;54;4;0;15;724
0;44;0;3;17;1025
0;39;1;2;14;606
1;44;4;0;14;805
0;69;0;1;25;1137
0;52;3;0;17;969
0;39;3;0;15;862
1;53;4;0;15;962
0;25;0;0;11;664
0;37;3;0;10;816
1;74;4;0;22;1560
0;65;0;3;29;1663
1;35;4;0;8;595
0;103;0;0;32;1767
1;39;4;0;13;729
0;47;0;3;15;876
0;179;0;2;67;2833
0;54;3;0;19;1117
0;57;3;0;13;908
1;30;4;0;8;464
0;73;0;3;29;1268
1;39;4;0;13;993
0;30;0;0;15;602
1;71;4;0;20;1494
0;99;0;3;39;1879
1;61;4;0;20;1109
0;72;0;3;25;1303
1;51;4;0;20;1211
0;65;0;3;24;1247
1;49;4;0;12;959
0;110;0;2;41;1711
1;34;4;0;9;783
0;97;0;2;36;2019
0;58;3;0;21;1243
1;38;4;0;11;558
0;95;0;3;31;1953
0;40;3;0;10;793
1;103;4;0;29;2136
0;50;0;2;19;741
1;85;4;0;28;2142
0;100;0;3;43;2146
1;41;4;0;14;699
0;36;0;2;17;760
0;80;2;1;30;1714
1;57;4;0;18;1001
0;100;0;0;39;2343
1;51;4;0;12;1020
0;61;0;0;24;1215
1;74;4;0;20;1369
0;60;0;2;20;1128
1;21;4;0;6;343
0;134;0;3;44;2533
0;54;3;0;17;1052
0;91;3;0;30;1628
1;64;4;0;14;1104
0;80;0;3;27;1733
1;56;4;0;15;887
0;27;0;2;12;565
1;75;4;0;22;1533
0;46;0;2;17;934
1;47;4;0;12;983
0;49;0;2;15;658
1;39;4;0;12;670
0;40;0;2;17;931
1;26;4;0;6;516
0;83;0;2;31;1623
0;72;3;0;25;1743
0;53;3;0;17;872
0;77;3;0;23;1983
1;33;4;0;8;634
0;88;0;2;32;1955
1;65;4;0;21;1038
0;61;0;3;28;1435
1;39;4;0;10;729
0;59;0;1;21;1024
0;40;3;0;15;1034
1;45;4;0;20;1146
0;89;0;1;27;1467
1;71;4;0;21;1193
0;93;0;3;30;1492
1;38;4;0;10;741
0;78;0;1;29;1296
1;73;4;0;21;1236
0;102;0;0;29;1700
0;108;2;0;31;1878
1;61;4;0;16;1122
0;87;0;3;26;1516
1;38;4;0;11;980
0;73;0;0;27;1240
1;59;4;0;14;1077
0;38;0;2;19;902
0;92;2;0;32;1657
1;53;4;0;18;1208
0;101;0;3;39;2130
1;73;4;0;21;1366
0;26;0;3;10;496
0;41;2;0;14;752
1;40;4;0;14;840
0;63;0;2;19;1060
1;57;4;0;17;1115
0;73;0;3;28;1291
1;56;4;0;15;1127
0;67;0;2;32;1619
0;91;3;0;28;1915
1;49;4;0;13;890
0;44;0;1;16;758
1;69;4;0;25;1458
0;66;0;3;20;1236
1;47;4;0;13;875
0;75;0;1;31;1584
1;49;4;0;16;759
0;94;0;3;33;1642
0;71;3;0;23;1531
1;47;4;0;13;995
0;97;0;0;38;1692
1;55;4;0;19;1220
isWon;countHitChances;countTokenInHome;countTokenInStart;countComingOut;turnCount
1;67;4;0;25;1556
0;57;0;0;27;1086
0;25;1;0;7;426
1;35;4;0;9;710
0;40;0;3;17;816
1;68;4;0;22;1162
0;85;0;1;24;1473
0;48;2;1;22;1025
0;52;3;0;15;940
1;39;4;0;8;623
0;50;0;0;15;745
1;33;4;0;9;582
0;56;0;1;20;979
0;91;3;0;29;1829
0;64;1;0;22;1090
1;34;4;0;10;641
0;66;0;2;26;1218
0;62;3;0;19;1156
1;55;4;0;21;1053
0;71;0;0;23;1263
0;87;1;1;29;1592
1;32;4;0;7;711
0;80;0;2;29;1408
1;60;4;0;18;1132
0;45;0;1;17;801
1;70;4;0;22;1220
0;71;0;1;25;1415
1;39;4;0;11;777
0;86;0;3;30;1853
0;47;3;0;11;829
1;74;4;0;22;1291
0;67;0;0;27;1266
0;41;3;0;17;1209
1;41;4;0;15;650
0;45;0;1;20;890
1;70;4;0;17;1108
0;43;0;0;16;782
0;47;2;1;14;801
1;59;4;0;18;927
0;134;0;3;46;2387
1;29;4;0;9;441
0;57;0;3;21;1253
1;98;4;0;34;1728
0;72;0;1;23;1310
0;92;3;0;31;1636
0;39;3;0;18;1106
1;49;4;0;14;766
0;62;0;3;22;1127
1;34;4;0;10;685
0;81;0;3;30;1529
1;48;4;0;13;923
0;87;0;1;41;2183
1;53;4;0;20;1151
0;79;0;2;31;1434
1;67;4;0;18;1143
0;61;0;3;23;1006
1;64;4;0;18;1063
0;50;0;3;17;813
0;38;3;0;13;920
1;57;4;0;16;1344
0;96;0;1;34;1816
1;55;4;0;16;1027
0;88;0;2;31;1651
1;49;4;0;12;961
0;71;0;3;28;1556
1;54;4;0;16;915
0;58;0;3;26;1425
1;77;4;0;27;1198
0;71;0;1;29;1353
1;32;4;0;10;582
0;82;0;0;35;1688
0;64;3;0;23;1180
1;58;4;0;21;1280
0;63;0;3;25;1285
1;55;4;0;18;966
0;67;0;2;27;1138
1;33;4;0;12;625
0;83;0;1;29;1214
1;67;4;0;22;1338
0;87;0;2;30;1184
0;55;3;0;21;1104
1;56;4;0;16;1256
0;96;0;2;27;1741
1;40;4;0;11;956
0;61;0;3;21;1128
0;38;3;0;11;734
1;54;4;0;13;1039
0;64;0;1;28;1291
1;59;4;0;17;765
0;30;0;2;15;718
0;78;3;0;28;1769
1;32;4;0;10;613
0;81;0;1;28;1424
1;44;4;0;13;741
0;113;0;3;36;2328
1;41;4;0;11;775
0;60;0;1;20;1051
1;65;4;0;19;1260
0;43;0;0;12;782
0;69;3;0;22;1193
isWon;countHitChances;countTokenInHome;countTokenInStart;countComingOut;turnCount
1;67;4;0;25;1556
0;57;0;0;27;1086
0;25;1;0;7;426
1;35;4;0;9;710
0;40;0;3;17;816
1;68;4;0;22;1162
0;85;0;1;24;1473
0;48;2;1;22;1025
0;52;3;0;15;940
1;39;4;0;8;623
0;50;0;0;15;745
1;33;4;0;9;582
0;56;0;1;20;979
0;91;3;0;29;1829
0;64;1;0;22;1090
1;34;4;0;10;641
0;66;0;2;26;1218
0;62;3;0;19;1156
1;55;4;0;21;1053
0;71;0;0;23;1263
0;87;1;1;29;1592
1;32;4;0;7;711
0;80;0;2;29;1408
1;60;4;0;18;1132
0;45;0;1;17;801
1;70;4;0;22;1220
0;71;0;1;25;1415
1;39;4;0;11;777
0;86;0;3;30;1853
0;47;3;0;11;829
1;74;4;0;22;1291
0;67;0;0;27;1266
0;41;3;0;17;1209
1;41;4;0;15;650
0;45;0;1;20;890
1;70;4;0;17;1108
0;43;0;0;16;782
0;47;2;1;14;801
1;59;4;0;18;927
0;134;0;3;46;2387
1;29;4;0;9;441
0;57;0;3;21;1253
1;98;4;0;34;1728
0;72;0;1;23;1310
0;92;3;0;31;1636
0;39;3;0;18;1106
1;49;4;0;14;766
0;62;0;3;22;1127
1;34;4;0;10;685
0;81;0;3;30;1529
1;48;4;0;13;923
0;87;0;1;41;2183
1;53;4;0;20;1151
0;79;0;2;31;1434
1;67;4;0;18;1143
0;61;0;3;23;1006
1;64;4;0;18;1063
0;50;0;3;17;813
0;38;3;0;13;920
1;57;4;0;16;1344
0;96;0;1;34;1816
1;55;4;0;16;1027
0;88;0;2;31;1651
1;49;4;0;12;961
0;71;0;3;28;1556
1;54;4;0;16;915
0;58;0;3;26;1425
1;77;4;0;27;1198
0;71;0;1;29;1353
1;32;4;0;10;582
0;82;0;0;35;1688
0;64;3;0;23;1180
1;58;4;0;21;1280
0;63;0;3;25;1285
1;55;4;0;18;966
0;67;0;2;27;1138
1;33;4;0;12;625
0;83;0;1;29;1214
1;67;4;0;22;1338
0;87;0;2;30;1184
0;55;3;0;21;1104
1;56;4;0;16;1256
0;96;0;2;27;1741
1;40;4;0;11;956
0;61;0;3;21;1128
0;38;3;0;11;734
1;54;4;0;13;1039
0;64;0;1;28;1291
1;59;4;0;17;765
0;30;0;2;15;718
0;78;3;0;28;1769
1;32;4;0;10;613
0;81;0;1;28;1424
1;44;4;0;13;741
0;113;0;3;36;2328
1;41;4;0;11;775
0;60;0;1;20;1051
1;65;4;0;19;1260
0;43;0;0;12;782
1;108;4;0;33;567
0;42;0;1;19;868
1;25;4;0;8;442
0;107;0;2;40;2060
1;35;4;0;9;680
0;77;0;2;31;1541
1;45;4;0;14;1014
0;71;0;2;26;1302
0;58;3;0;18;1180
1;99;4;0;31;1844
0;37;0;2;15;925
1;31;4;0;12;717
0;27;0;3;10;569
1;46;4;0;16;988
0;65;0;1;24;1137
1;86;4;0;28;1634
0;109;0;2;41;2182
1;21;4;0;7;519
0;86;0;2;26;1580
1;39;4;0;10;1009
0;38;0;2;13;529
1;42;4;0;11;809
0;65;0;3;20;1158
1;39;4;0;12;743
0;71;0;0;28;1249
0;50;2;0;18;874
1;30;4;0;10;483
0;32;0;2;10;719
0;81;3;0;25;1401
1;41;4;0;12;817
0;92;0;3;31;1685
1;35;4;0;8;754
0;73;0;3;28;1138
1;58;4;0;17;915
0;36;0;3;11;562
1;78;4;0;25;1861
0;58;0;2;19;1303
1;55;4;0;18;957
0;65;0;1;26;1063
1;40;4;0;20;891
0;33;0;1;13;694
1;52;4;0;16;975
0;32;0;2;13;620
1;25;4;0;6;582
0;41;0;3;19;1008
1;35;4;0;11;643
0;93;0;2;30;1496
0;67;2;0;25;1142
0;47;1;1;15;894
0;71;3;0;23;1278
1;27;4;0;10;482
0;136;0;2;45;2328
1;88;4;0;27;1670
0;99;0;2;34;1963
1;88;4;0;25;1750
0;30;0;2;9;578
1;75;4;0;22;1146
0;58;0;3;15;1088
1;24;4;0;7;552
0;86;0;1;32;1432
1;31;4;0;9;605
0;48;0;3;18;961
0;34;2;0;10;801
1;24;4;0;9;277
0;44;0;3;15;1002
1;58;4;0;19;1100
0;48;0;0;20;879
0;57;3;0;19;830
1;38;4;0;14;928
0;70;0;0;28;1473
0;60;3;0;20;1036
0;55;3;0;19;1256
1;48;4;0;19;885
0;114;0;3;40;1954
1;37;4;0;9;623
0;73;0;3;26;1541
1;46;4;0;14;709
0;85;0;3;31;1621
0;71;3;0;23;1249
0;75;2;0;21;1350
0;41;1;0;17;869
1;61;4;0;15;1072
0;97;0;1;36;1571
0;57;3;0;19;1182
0;89;2;0;25;1637
1;35;4;0;10;822
0;93;0;1;37;1580
0;85;2;1;33;1779
1;38;4;0;11;832
0;104;0;1;39;1953
0;45;3;0;14;856
0;59;1;2;23;1076
1;65;4;0;21;1372
0;72;0;3;31;1510
0;48;3;0;20;1092
1;49;4;0;20;904
0;85;0;1;37;1591
1;44;4;0;13;650
0;76;0;2;28;1403
0;66;3;1;21;1137
